Date,Open,High,Low,Close,Adj Close,Volume
2006-01-03,5618.799805,5682.200195,5618.799805,5681.5,5681.5,1838004900
2006-01-04,5681.5,5716.399902,5681.5,5714.600098,5714.600098,2005345100
2006-01-05,5714.600098,5722.399902,5686.399902,5691.200195,5691.200195,1862546800
2006-01-06,5691.200195,5731.799805,5691.200195,5731.799805,5731.799805,1894952000
2006-01-09,5731.799805,5750.299805,5725.899902,5731.5,5731.5,1690826300
2006-01-10,5731.5,5731.5,5686.100098,5688.799805,5688.799805,1799942100
2006-01-11,5688.799805,5731.5,5688.799805,5731.5,5731.5,1606590000
2006-01-12,5731.5,5744.600098,5724.899902,5735.200195,5735.200195,2119263900
2006-01-13,5735.100098,5735.100098,5690.899902,5711.0,5711.0,1641089500
2006-01-16,5711.0,5740.200195,5707.200195,5740.200195,5740.200195,1259420800
2006-01-17,5740.200195,5740.200195,5693.100098,5699.0,5699.0,1902898800
2006-01-18,5699.0,5699.0,5634.799805,5663.700195,5663.700195,1849631500
2006-01-19,5663.700195,5710.0,5663.700195,5693.200195,5693.200195,2052263500
2006-01-20,5693.200195,5729.799805,5666.5,5672.399902,5672.399902,2131625700
2006-01-23,5672.399902,5672.399902,5625.0,5660.899902,5660.899902,1658293500
2006-01-24,5660.899902,5679.0,5630.399902,5633.799805,5633.799805,2113319400
2006-01-25,5633.799805,5704.399902,5633.799805,5704.399902,5704.399902,1993671000
2006-01-26,5704.399902,5744.0,5698.5,5722.600098,5722.600098,2141266900
2006-01-27,5722.600098,5788.200195,5722.600098,5786.799805,5786.799805,2039447500
2006-01-30,5786.799805,5796.100098,5772.700195,5779.799805,5779.799805,1414552500
2006-01-31,5779.799805,5792.5,5760.299805,5760.299805,5760.299805,2143521000
2006-02-01,5760.299805,5816.0,5746.200195,5801.600098,5801.600098,2144570600
2006-02-02,5801.600098,5811.799805,5743.0,5747.299805,5747.299805,1969273900
2006-02-03,5747.299805,5766.700195,5728.200195,5759.299805,5759.299805,1728166400
2006-02-06,5759.299805,5790.399902,5759.299805,5772.399902,5772.399902,1681635300
2006-02-07,5772.399902,5781.299805,5734.700195,5746.799805,5746.799805,2042239100
2006-02-08,5746.799805,5746.799805,5681.899902,5725.100098,5725.100098,2141978700
2006-02-09,5725.100098,5808.899902,5725.100098,5808.799805,5808.799805,2138982600
2006-02-10,5808.700195,5808.700195,5764.100098,5764.100098,5764.100098,2058495100
2006-02-13,5764.100098,5793.5,5760.299805,5793.5,5793.5,1369455700
2006-02-14,5793.5,5828.600098,5773.700195,5792.299805,5792.299805,1706179500
2006-02-15,5792.299805,5814.5,5780.899902,5791.5,5791.5,1844068100
2006-02-16,5791.5,5828.899902,5791.5,5828.899902,5828.899902,1895566300
2006-02-17,5828.899902,5863.299805,5822.399902,5846.200195,5846.200195,1741254400
2006-02-20,5846.200195,5866.700195,5839.399902,5863.0,5863.0,1094531500
2006-02-21,5863.0,5888.0,5856.899902,5857.700195,5857.700195,1676916800
2006-02-22,5857.700195,5877.600098,5836.799805,5872.399902,5872.399902,1842925400
2006-02-23,5872.399902,5878.799805,5829.399902,5836.0,5836.0,2099116600
2006-02-24,5836.0,5864.0,5836.0,5860.5,5860.5,2014904800
2006-02-27,5860.5,5893.299805,5860.5,5875.899902,5875.899902,2036067300
2006-02-28,5875.899902,5877.399902,5788.700195,5791.5,5791.5,2134114600
2006-03-01,5791.5,5844.100098,5783.899902,5844.100098,5844.100098,1990319600
2006-03-02,5844.100098,5880.0,5803.700195,5833.0,5833.0,1917206100
2006-03-03,5833.0,5864.0,5803.799805,5858.700195,5858.700195,2066401800
2006-03-06,5858.700195,5924.5,5858.700195,5897.799805,5897.799805,2147444000
2006-03-07,5897.799805,5897.799805,5830.700195,5857.399902,5857.399902,1935777600
2006-03-08,5857.399902,5857.600098,5790.899902,5812.899902,5812.899902,1915545700
2006-03-09,5812.899902,5857.100098,5812.899902,5855.899902,5855.899902,1640072900
2006-03-10,5855.899902,5909.100098,5838.200195,5907.899902,5907.899902,1720750300
2006-03-13,5907.899902,5959.899902,5907.899902,5952.799805,5952.799805,2085598400
2006-03-14,5952.799805,5978.600098,5940.700195,5950.600098,5950.600098,1998671300
2006-03-15,5950.600098,5980.5,5950.600098,5965.100098,5965.100098,1859456500
2006-03-16,5965.100098,5995.200195,5951.0,5993.299805,5993.299805,2146858100
2006-03-17,5993.200195,6044.0,5992.799805,5999.399902,5999.399902,2147369000
2006-03-20,5999.399902,6039.100098,5986.899902,5991.700195,5991.700195,1881072000
2006-03-21,5991.700195,5992.899902,5956.700195,5991.299805,5991.299805,1771106200
2006-03-22,5991.299805,6012.600098,5957.799805,6007.5,6007.5,2144835400
2006-03-23,6007.5,6029.399902,5974.799805,5990.100098,5990.100098,2137408800
2006-03-24,5990.100098,6037.899902,5990.100098,6036.299805,6036.299805,2097466800
2006-03-27,6036.299805,6047.0,5971.399902,5972.200195,5972.200195,1526643600
2006-03-28,5972.200195,6004.299805,5929.700195,5935.700195,5935.700195,2137043100
2006-03-29,5935.700195,5979.700195,5927.200195,5959.200195,5959.200195,1742429300
2006-03-30,5959.200195,6036.0,5959.200195,6015.299805,6015.299805,1496758100
2006-03-31,6015.200195,6019.200195,5961.399902,5964.600098,5964.600098,1650124600
2006-04-03,5964.600098,6033.5,5964.600098,6024.299805,6024.299805,1488772300
2006-04-04,6024.299805,6024.299805,5984.299805,6004.700195,6004.700195,1622348400
2006-04-05,6004.700195,6047.5,5983.5,6044.100098,6044.100098,2111723800
2006-04-06,6044.100098,6073.299805,6037.600098,6045.700195,6045.700195,1830574800
2006-04-07,6045.700195,6074.200195,6020.600098,6026.100098,6026.100098,1984025400
2006-04-10,6026.100098,6067.0,6024.299805,6067.0,6067.0,1716789500
2006-04-11,6067.0,6092.5,6012.899902,6016.5,6016.5,2013240500
2006-04-12,6016.5,6020.0,5974.5,6000.799805,6000.799805,1851945400
2006-04-13,6000.799805,6033.700195,5987.200195,6029.399902,6029.399902,1300431500
2006-04-18,6029.399902,6056.100098,6026.100098,6044.100098,6044.100098,1389246900
2006-04-19,6044.100098,6100.600098,6044.100098,6089.799805,6089.799805,1703340700
2006-04-20,6089.799805,6113.399902,6074.200195,6081.399902,6081.399902,2029861700
2006-04-21,6081.399902,6137.100098,6077.899902,6132.700195,6132.700195,1553597300
2006-04-24,6132.700195,6136.5,6098.700195,6098.700195,6098.700195,1338013400
2006-04-25,6098.700195,6128.799805,6084.600098,6086.600098,6086.600098,1581336500
2006-04-26,6086.600098,6126.5,6086.600098,6104.299805,6104.299805,1650185400
2006-04-27,6104.299805,6104.600098,6026.200195,6060.0,6060.0,1966010000
2006-04-28,6060.0,6060.0,6023.100098,6023.100098,6023.100098,1644294900
2006-05-02,6023.100098,6090.700195,6022.299805,6082.100098,6082.100098,1657637700
2006-05-03,6082.100098,6100.0,6008.700195,6010.0,6010.0,1886399500
2006-05-04,6010.0,6045.799805,6001.100098,6036.899902,6036.899902,1687069600
2006-05-05,6036.899902,6093.100098,6033.899902,6091.700195,6091.700195,1852648100
2006-05-08,6091.700195,6133.5,6058.799805,6067.100098,6067.100098,1607859400
2006-05-09,6067.100098,6109.700195,6054.600098,6105.600098,6105.600098,2064291600
2006-05-10,6105.600098,6110.0,6079.600098,6083.399902,6083.399902,1940756500
2006-05-11,6083.399902,6114.5,6039.899902,6042.0,6042.0,1600703500
2006-05-12,6042.0,6042.0,5912.100098,5912.100098,5912.100098,1697671400
2006-05-15,5912.100098,5912.100098,5755.399902,5841.299805,5841.299805,1991604000
2006-05-16,5841.299805,5883.200195,5807.100098,5846.200195,5846.200195,2138429100
2006-05-17,5846.200195,5871.600098,5675.5,5675.5,5675.5,2145492400
2006-05-18,5675.5,5719.700195,5618.700195,5671.600098,5671.600098,2143472700
2006-05-19,5671.600098,5715.0,5645.399902,5657.399902,5657.399902,1777461100
2006-05-22,5657.399902,5657.399902,5510.5,5532.700195,5532.700195,2031642400
2006-05-23,5532.700195,5705.899902,5532.700195,5678.700195,5678.700195,2147208700
