Date,Open,High,Low,Close,Adj Close,Volume
2006-01-02,4707.799805,4726.700195,4698.200195,4721.100098,4721.100098,248734400
2006-01-03,4730.799805,4767.700195,4730.799805,4765.100098,4765.100098,474798600
2006-01-04,4765.299805,4773.299805,4751.799805,4757.899902,4757.899902,469821800
2006-01-05,4758.200195,4758.200195,4730.799805,4736.399902,4736.399902,374737800
2006-01-08,4747.700195,4778.700195,4747.5,4775.799805,4775.799805,477691000
2006-01-09,4774.899902,4781.899902,4751.299805,4761.700195,4761.700195,565482800
2006-01-10,4760.299805,4791.200195,4759.700195,4781.100098,4781.100098,577715400
2006-01-11,4785.200195,4800.700195,4772.799805,4781.700195,4781.700195,571640200
2006-01-12,4778.700195,4785.799805,4766.5,4784.299805,4784.299805,458929400
2006-01-15,4787.700195,4805.600098,4779.299805,4785.899902,4785.899902,461096400
2006-01-16,4788.399902,4818.100098,4787.700195,4817.299805,4817.299805,590740000
2006-01-17,4820.0,4820.0,4739.700195,4739.799805,4739.799805,726250400
2006-01-18,4743.0,4790.899902,4731.0,4790.899902,4790.899902,626178600
2006-01-19,4800.700195,4814.299805,4797.299805,4806.100098,4806.100098,661237600
2006-01-22,4800.700195,4800.700195,4728.600098,4766.600098,4766.600098,527457200
2006-01-23,4768.600098,4782.299805,4760.600098,4779.799805,4779.799805,603978600
2006-01-24,4783.799805,4819.799805,4780.299805,4812.0,4812.0,700522400
2006-01-26,4828.899902,4870.299805,4828.200195,4867.299805,4867.299805,591033600
2006-01-29,4868.799805,4896.299805,4868.799805,4892.200195,4892.200195,621714800
2006-01-30,4893.700195,4912.799805,4877.200195,4880.200195,4880.200195,664480400
2006-01-31,4887.0,4904.200195,4886.0,4903.899902,4903.899902,620197200
2006-02-01,4909.799805,4926.799805,4855.399902,4855.399902,4855.399902,726205600
2006-02-02,4851.899902,4855.100098,4797.700195,4832.100098,4832.100098,575185400
2006-02-05,4827.100098,4859.799805,4814.399902,4859.799805,4859.799805,497285800
2006-02-06,4862.799805,4867.700195,4837.600098,4850.299805,4850.299805,586634000
2006-02-07,4845.399902,4845.399902,4771.399902,4777.0,4777.0,730761600
2006-02-08,4784.600098,4820.200195,4784.299805,4820.200195,4820.200195,630537400
2006-02-09,4827.600098,4854.899902,4815.600098,4817.700195,4817.700195,580167400
2006-02-12,4804.0,4805.700195,4760.299805,4765.100098,4765.100098,528942800
2006-02-13,4766.600098,4808.200195,4763.200195,4808.200195,4808.200195,702053000
2006-02-14,4825.899902,4837.200195,4781.299805,4781.5,4781.5,584118200
2006-02-15,4775.399902,4776.0,4739.899902,4766.899902,4766.899902,611058200
2006-02-16,4769.5,4790.600098,4745.600098,4748.5,4748.5,556896000
2006-02-19,4761.700195,4788.100098,4756.299805,4788.100098,4788.100098,592063400
2006-02-20,4797.5,4830.200195,4793.5,4830.200195,4830.200195,685362800
2006-02-21,4833.799805,4849.200195,4827.299805,4842.5,4842.5,714758000
2006-02-22,4852.600098,4881.600098,4852.600098,4867.299805,4867.299805,754318400
2006-02-23,4856.0,4857.399902,4836.5,4849.399902,4849.399902,791788400
2006-02-26,4850.799805,4880.100098,4849.0,4880.100098,4880.100098,649418200
2006-02-27,4875.399902,4882.299805,4857.899902,4878.399902,4878.399902,678321800
2006-02-28,4871.600098,4872.600098,4813.799805,4813.799805,4813.799805,697696400
2006-03-01,4819.299805,4867.100098,4814.399902,4864.399902,4864.399902,820042400
2006-03-02,4867.100098,4897.700195,4858.899902,4862.100098,4862.100098,550987600
2006-03-05,4861.399902,4868.100098,4836.100098,4867.399902,4867.399902,476874000
2006-03-06,4858.0,4858.0,4822.5,4843.600098,4843.600098,566285400
2006-03-07,4833.600098,4838.799805,4810.799805,4835.700195,4835.700195,619215800
2006-03-08,4831.799805,4857.799805,4815.799805,4855.399902,4855.399902,677488200
2006-03-09,4853.5,4861.5,4847.200195,4849.399902,4849.399902,480542000
2006-03-12,4850.200195,4910.600098,4850.200195,4910.600098,4910.600098,471300000
2006-03-13,4909.700195,4920.799805,4893.700195,4893.700195,4893.700195,580863000
2006-03-14,4904.5,4923.200195,4898.799805,4907.200195,4907.200195,765582000
2006-03-15,4927.200195,4945.600098,4924.5,4936.700195,4936.700195,960256600
2006-03-16,4944.600098,4955.700195,4930.600098,4932.700195,4932.700195,653260000
2006-03-19,4941.100098,4965.399902,4941.100098,4961.600098,4961.600098,564968600
2006-03-20,4958.0,4963.5,4947.5,4952.700195,4952.700195,685311600
2006-03-21,4947.5,4990.100098,4939.0,4974.799805,4974.799805,643027800
2006-03-22,4979.600098,5002.0,4979.600098,4995.600098,4995.600098,676925400
2006-03-23,4995.700195,5011.399902,4992.799805,5001.600098,5001.600098,675994800
2006-03-26,5009.899902,5045.100098,5009.899902,5045.100098,5045.100098,716250600
2006-03-27,5043.399902,5061.399902,5030.100098,5044.799805,5044.799805,774687000
2006-03-28,5038.899902,5056.100098,5025.200195,5049.399902,5049.399902,674909000
2006-03-29,5050.5,5077.200195,5050.5,5071.600098,5071.600098,854101400
2006-03-30,5082.5,5095.5,5066.899902,5087.200195,5087.200195,1000856600
2006-04-03,5085.200195,5133.100098,5080.200195,5133.100098,5133.100098,596635400
2006-04-04,5144.899902,5166.0,5116.299805,5116.299805,5116.299805,685861800
2006-04-05,5119.5,5159.0,5113.399902,5159.0,5159.0,685774200
2006-04-06,5166.100098,5197.200195,5166.100098,5190.299805,5190.299805,726680600
2006-04-07,5191.600098,5194.799805,5178.399902,5186.600098,5186.600098,637357000
2006-04-10,5181.399902,5181.399902,5136.5,5146.899902,5146.899902,544445600
2006-04-11,5147.299805,5192.5,5147.299805,5186.799805,5186.799805,623844600
2006-04-12,5175.200195,5175.600098,5130.200195,5140.0,5140.0,650647200
2006-04-13,5140.299805,5161.600098,5116.899902,5132.299805,5132.299805,387230800
2006-04-18,5143.899902,5201.5,5143.600098,5200.299805,5200.299805,582905000
2006-04-19,5219.100098,5250.100098,5219.100098,5233.200195,5233.200195,822204400
2006-04-20,5232.200195,5234.5,5196.200195,5225.799805,5225.799805,726564600
2006-04-21,5209.600098,5211.299805,5190.399902,5199.100098,5199.100098,700508800
2006-04-24,5200.399902,5239.0,5200.399902,5217.700195,5217.700195,480599000
2006-04-26,5214.700195,5277.899902,5212.799805,5272.100098,5272.100098,738945800
2006-04-27,5267.0,5280.0,5246.899902,5246.899902,5246.899902,725266200
2006-04-28,5247.0,5247.0,5194.200195,5207.0,5207.0,896901800
2006-05-01,5219.700195,5259.200195,5218.700195,5255.200195,5255.200195,486125400
2006-05-02,5256.399902,5259.899902,5214.899902,5222.399902,5222.399902,661911400
2006-05-03,5230.399902,5234.299805,5207.799805,5224.899902,5224.899902,639326400
2006-05-04,5224.799805,5224.799805,5146.700195,5146.700195,5146.700195,760968200
2006-05-05,5163.600098,5209.5,5163.600098,5209.5,5209.5,578501000
2006-05-08,5227.0,5277.100098,5227.0,5273.5,5273.5,622412000
2006-05-09,5271.299805,5281.0,5265.399902,5275.899902,5275.899902,618768200
2006-05-10,5302.299805,5352.100098,5300.899902,5305.299805,5305.299805,733903200
2006-05-11,5316.700195,5333.200195,5301.200195,5318.200195,5318.200195,668803000
2006-05-12,5307.399902,5307.700195,5272.0,5285.5,5285.5,587421000
2006-05-15,5255.700195,5255.700195,5188.399902,5192.399902,5192.399902,599270200
2006-05-16,5189.600098,5189.600098,5146.899902,5170.299805,5170.299805,808222400
2006-05-17,5169.100098,5203.799805,5159.700195,5172.100098,5172.100098,802002000
2006-05-18,5139.299805,5139.299805,5054.5,5076.200195,5076.200195,980673000
2006-05-19,5072.100098,5093.100098,5061.200195,5061.200195,5061.200195,582309600
2006-05-22,5062.299805,5064.799805,4984.799805,4987.299805,4987.299805,656509800
2006-05-23,4976.0,4989.299805,4959.0,4966.299805,4966.299805,700554000
2006-05-24,4971.100098,5018.5,4971.100098,4995.0,4995.0,782326000
2006-05-25,4982.5,4983.399902,4939.399902,4939.399902,4939.399902,640586600
2006-05-26,4962.799805,5014.700195,4962.100098,5014.700195,5014.700195,830352800
2006-05-29,5030.100098,5069.899902,5030.100098,5069.899902,5069.899902,460235600
2006-05-30,5069.299805,5071.0,5051.600098,5066.799805,5066.799805,514169000
2006-05-31,5044.0,5044.0,4972.299805,4972.299805,4972.299805,940858200
2006-06-01,4986.600098,5026.299805,4986.399902,5026.100098,5026.100098,632564800
2006-06-02,5029.200195,5052.899902,5007.100098,5040.399902,5040.399902,5952400
2006-06-05,5044.899902,5082.200195,5044.5,5082.100098,5082.100098,545610600
2006-06-06,5059.700195,5059.700195,4997.700195,5004.5,5004.5,693141600
2006-06-07,4998.0,5000.0,4973.600098,4991.899902,4991.899902,575179400
2006-06-08,4983.0,4983.0,4878.5,4878.5,4878.5,827411400
2006-06-09,4877.700195,4926.799805,4875.5,4926.799805,4926.799805,835197400
2006-06-13,4905.899902,4905.899902,4807.200195,4807.200195,4807.200195,707443400
2006-06-14,4784.600098,4837.700195,4726.0,4815.0,4815.0,791153000
2006-06-15,4815.299805,4868.899902,4815.299805,4835.5,4835.5,1192223200
2006-06-16,4866.600098,4938.600098,4866.600098,4932.200195,4932.200195,608730000
2006-06-19,4924.399902,4924.600098,4869.899902,4869.899902,4869.899902,498786200
2006-06-20,4859.0,4862.700195,4814.200195,4830.799805,4830.799805,640058400
2006-06-21,4844.5,4889.899902,4844.5,4884.399902,4884.399902,604679200
2006-06-22,4899.799805,4969.299805,4899.799805,4968.100098,4968.100098,787335000
2006-06-23,4961.799805,4961.799805,4916.5,4925.799805,4925.799805,554850800
2006-06-26,4928.600098,4929.700195,4909.0,4926.200195,4926.200195,504501500
2006-06-27,4936.399902,4979.0,4936.399902,4957.600098,4957.600098,678889700
2006-06-28,4937.100098,4937.299805,4886.600098,4909.200195,4909.200195,588096400
2006-06-29,4915.100098,4957.899902,4914.299805,4957.899902,4957.899902,618292800
2006-06-30,4988.0,5068.799805,4988.0,5034.0,5034.0,1097857100
2006-07-03,5035.399902,5050.899902,5023.200195,5049.899902,5049.899902,627631600
2006-07-04,5059.399902,5086.299805,5059.399902,5060.700195,5060.700195,568399600
2006-07-05,5062.0,5080.299805,5051.399902,5054.299805,5054.299805,502210200
2006-07-06,5045.200195,5078.100098,5016.200195,5078.100098,5078.100098,622583500
2006-07-07,5084.200195,5104.899902,5077.100098,5096.5,5096.5,626519600
2006-07-10,5087.899902,5102.899902,5080.399902,5102.899902,5102.899902,467748800
2006-07-11,5099.600098,5099.600098,5058.700195,5071.399902,5071.399902,551340400
2006-07-12,5079.799805,5104.5,5079.799805,5093.399902,5093.399902,553748400
2006-07-13,5091.899902,5092.5,5054.700195,5054.700195,5054.700195,644890100
2006-07-14,5035.200195,5035.200195,4943.799805,4943.799805,4943.799805,638926700
2006-07-17,4939.100098,4939.299805,4886.299805,4932.200195,4932.200195,465998700
2006-07-18,4926.399902,4939.399902,4901.399902,4901.399902,4901.399902,550407500
2006-07-19,4903.5,4931.600098,4881.0,4881.299805,4881.299805,493845800
2006-07-20,4911.600098,4967.399902,4909.799805,4967.399902,4967.399902,608224000
2006-07-21,4951.100098,4951.100098,4919.600098,4934.299805,4934.299805,445640800
2006-07-24,4922.100098,4922.100098,4878.100098,4906.600098,4906.600098,424547800
2006-07-25,4913.799805,4982.200195,4913.799805,4959.899902,4959.899902,574411500
2006-07-26,4970.200195,4975.299805,4895.299805,4907.600098,4907.600098,658534500
2006-07-27,4904.5,4976.5,4892.0,4976.5,4976.5,709046400
2006-07-28,4971.700195,4972.299805,4910.5,4932.700195,4932.700195,663079000
2006-07-31,4945.899902,4994.399902,4935.700195,4957.100098,4957.100098,518259800
2006-08-01,4953.600098,4971.799805,4944.600098,4953.899902,4953.899902,522309400
2006-08-02,4943.799805,4944.5,4897.299805,4906.600098,4906.600098,616111800
2006-08-03,4907.899902,4966.200195,4907.899902,4966.200195,4966.200195,614323100
2006-08-04,4957.299805,4960.100098,4912.299805,4926.100098,4926.100098,587994500
2006-08-07,4926.600098,4941.700195,4918.5,4933.5,4933.5,368056100
2006-08-08,4934.799805,4989.100098,4922.899902,4989.100098,4989.100098,550985900
2006-08-09,4977.200195,4977.799805,4910.200195,4929.700195,4929.700195,638116400
2006-08-10,4921.0,4926.0,4897.5,4922.200195,4922.200195,570653900
2006-08-11,4921.899902,4925.799805,4906.799805,4918.0,4918.0,523294500
2006-08-14,4915.200195,4962.399902,4899.399902,4938.600098,4938.600098,540874000
2006-08-15,4939.200195,4943.299805,4899.100098,4904.700195,4904.700195,584140200
2006-08-16,4918.600098,4958.200195,4917.5,4928.899902,4928.899902,652433700
2006-08-17,4945.899902,5017.200195,4945.799805,5017.200195,5017.200195,920898200
2006-08-18,5017.299805,5019.299805,4990.100098,5015.600098,5015.600098,619673000
2006-08-21,5018.899902,5051.299805,5017.600098,5027.600098,5027.600098,502984600
2006-08-22,5033.200195,5048.299805,5032.899902,5041.299805,5041.299805,605098200
2006-08-23,5039.5,5070.0,5034.600098,5048.0,5048.0,694069900
2006-08-24,5038.5,5039.399902,4958.399902,4963.0,4963.0,1052322300
2006-08-25,4959.399902,4997.100098,4959.299805,4997.100098,4997.100098,918164300
2006-08-28,4999.0,5014.399902,4987.600098,4996.299805,4996.299805,564172500
2006-08-29,5002.0,5038.700195,5002.0,5034.100098,5034.100098,595391500
2006-08-30,5035.600098,5046.600098,5028.0,5032.200195,5032.200195,699267100
2006-08-31,5037.5,5079.799805,5037.100098,5079.799805,5079.799805,843466400
2006-09-01,5078.700195,5086.399902,5057.899902,5063.899902,5063.899902,535427900
2006-09-04,5063.299805,5097.0,5063.299805,5091.5,5091.5,595286000
2006-09-05,5099.299805,5115.600098,5098.799805,5111.700195,5111.700195,550282300
2006-09-06,5116.299805,5125.600098,5074.100098,5078.700195,5078.700195,646947800
2006-09-07,5076.299805,5079.799805,5046.799805,5075.799805,5075.799805,575369200
2006-09-08,5072.100098,5072.100098,5031.299805,5063.200195,5063.200195,623186200
2006-09-11,5059.5,5063.200195,4991.5,4993.5,4993.5,600769900
2006-09-12,4975.700195,4976.0,4927.799805,4938.799805,4938.799805,710721800
2006-09-13,4951.899902,4979.5,4948.100098,4978.600098,4978.600098,716800300
2006-09-14,4987.0,5030.100098,4987.0,5029.0,5029.0,697940200
2006-09-15,5028.200195,5028.200195,4983.399902,4997.200195,4997.200195,726161500
2006-09-18,4994.399902,5028.700195,4985.0,5028.700195,5028.700195,561200900
2006-09-19,5037.399902,5054.100098,5015.700195,5015.700195,5015.700195,588923900
2006-09-20,5002.100098,5002.100098,4960.600098,4962.5,4962.5,767793800
2006-09-21,4963.200195,4995.700195,4950.299805,4959.399902,4959.399902,1330489700
2006-09-22,4957.200195,4957.799805,4930.899902,4948.399902,4948.399902,726622500
2006-09-25,4943.399902,4962.600098,4931.600098,4952.899902,4952.899902,682368400
2006-09-26,4947.5,4969.799805,4945.100098,4956.5,4956.5,662229600
2006-09-27,4956.700195,5055.799805,4956.700195,5055.0,5055.0,836287600
2006-09-28,5064.5,5080.299805,5059.399902,5075.5,5075.5,849682900
2006-09-29,5078.399902,5114.100098,5076.5,5113.0,5113.0,817365400
2006-10-02,5112.299805,5146.0,5108.700195,5138.700195,5138.700195,275932900
2006-10-03,5134.899902,5149.700195,5109.399902,5141.200195,5141.200195,601832700
2006-10-04,5126.100098,5130.100098,5101.5,5101.5,5101.5,628975000
2006-10-05,5108.5,5175.200195,5108.5,5174.799805,5174.799805,718318300
2006-10-06,5177.0,5185.600098,5172.299805,5178.299805,5178.299805,610609900
2006-10-09,5183.5,5189.5,5136.700195,5162.700195,5162.700195,581610000
2006-10-10,5175.200195,5213.600098,5175.200195,5211.700195,5211.700195,683415700
2006-10-11,5212.600098,5245.299805,5204.399902,5245.299805,5245.299805,743622500
2006-10-12,5243.600098,5249.399902,5223.899902,5223.899902,5223.899902,768759100
2006-10-13,5238.0,5276.0,5237.399902,5253.899902,5253.899902,703712300
2006-10-16,5260.100098,5285.100098,5259.399902,5276.399902,5276.399902,702697900
2006-10-17,5286.5,5298.899902,5248.200195,5251.700195,5251.700195,899447900
2006-10-18,5247.700195,5282.100098,5236.100098,5282.100098,5282.100098,1015938300
2006-10-19,5275.200195,5286.5,5251.200195,5256.899902,5256.899902,833600500
2006-10-20,5267.899902,5304.399902,5267.899902,5304.399902,5304.399902,868585600
2006-10-23,5303.399902,5313.100098,5293.799805,5303.700195,5303.700195,601529200
2006-10-24,5302.399902,5327.0,5287.799805,5288.399902,5288.399902,757568500
2006-10-25,5289.100098,5327.0,5289.100098,5324.700195,5324.700195,775540200
2006-10-26,5333.899902,5361.899902,5333.399902,5360.600098,5360.600098,879916100
2006-10-27,5357.200195,5357.200195,5323.399902,5329.899902,5329.899902,960147500
2006-10-29,5328.5,5376.700195,5322.100098,5367.700195,5367.700195,666959100
2006-10-30,5361.5,5367.299805,5346.200195,5352.899902,5352.899902,0
2006-10-31,5358.100098,5385.5,5358.100098,5383.600098,5383.600098,719446400
2006-11-01,5379.700195,5379.700195,5345.600098,5377.100098,5377.100098,0
2006-11-02,5377.200195,5397.399902,5363.299805,5396.899902,5396.899902,651104100
2006-11-05,5398.899902,5410.100098,5391.5,5410.100098,5410.100098,0
2006-11-06,5424.399902,5460.399902,5424.399902,5456.700195,5456.700195,0
2006-11-07,5457.600098,5458.5,5425.100098,5425.100098,5425.100098,0
2006-11-08,5417.0,5417.399902,5378.100098,5398.600098,5398.600098,0
2006-11-09,5404.200195,5412.399902,5388.200195,5409.200195,5409.200195,755787400
2006-11-12,5398.600098,5403.799805,5388.799805,5389.899902,5389.899902,584363600
2006-11-13,5392.0,5417.299805,5389.5,5405.399902,5405.399902,724286100
2006-11-14,5408.899902,5429.100098,5392.399902,5399.100098,5399.100098,722382900
2006-11-15,5398.899902,5405.299805,5349.200195,5363.899902,5363.899902,685442600
2006-11-16,5358.299805,5397.200195,5331.299805,5391.5,5391.5,727578100
2006-11-19,5388.200195,5391.899902,5303.399902,5303.399902,5303.399902,1119200800
2006-11-20,5304.0,5352.200195,5304.0,5339.299805,5339.299805,779283100
2006-11-21,5353.399902,5424.899902,5352.799805,5422.799805,5422.799805,917623000
2006-11-22,5423.5,5447.5,5414.700195,5441.600098,5441.600098,780081000
2006-11-23,5441.700195,5441.700195,5413.5,5431.399902,5431.399902,881276300
2006-11-26,5429.600098,5450.100098,5426.299805,5432.5,5432.5,694361400
2006-11-27,5417.399902,5417.399902,5353.100098,5367.799805,5367.799805,839769100
2006-11-28,5366.0,5432.5,5353.100098,5432.5,5432.5,984441800
2006-11-29,5442.0,5466.600098,5437.0,5461.600098,5461.600098,991304800
2006-11-30,5464.899902,5475.600098,5412.600098,5415.200195,5415.200195,693120700
2006-12-03,5413.100098,5426.100098,5400.100098,5412.5,5412.5,614375400
2006-12-04,5424.299805,5449.700195,5414.200195,5414.200195,5414.200195,860601200
2006-12-05,5424.200195,5453.600098,5423.299805,5453.600098,5453.600098,876551800
2006-12-06,5449.0,5456.899902,5437.299805,5450.600098,5450.600098,760974400
2006-12-07,5442.700195,5446.899902,5415.399902,5415.399902,5415.399902,696770100
2006-12-10,5418.200195,5462.100098,5417.399902,5455.5,5455.5,644947700
2006-12-11,5455.299805,5483.5,5453.799805,5456.100098,5456.100098,834694600
2006-12-12,5451.100098,5485.5,5450.299805,5471.399902,5471.399902,728859400
2006-12-13,5478.799805,5550.899902,5478.799805,5550.899902,5550.899902,777468500
2006-12-14,5555.600098,5566.399902,5547.0,5557.0,5557.0,818180200
2006-12-17,5554.600098,5577.299805,5554.600098,5572.200195,5572.200195,820059500
2006-12-18,5568.0,5576.899902,5539.600098,5541.600098,5541.600098,756191600
2006-12-19,5548.700195,5595.299805,5548.200195,5586.899902,5586.899902,860934300
2006-12-20,5587.200195,5587.700195,5560.200195,5561.700195,5561.700195,1078404700
2006-12-21,5557.899902,5577.799805,5536.200195,5577.799805,5577.799805,730256400
2006-12-26,5577.100098,5616.299805,5576.5,5616.299805,5616.299805,98556200
2006-12-27,5622.399902,5645.399902,5622.399902,5634.0,5634.0,394684300
2006-12-28,5632.700195,5657.399902,5631.799805,5644.299805,5644.299805,348865500
2007-01-01,5646.899902,5664.299805,5645.0,5645.899902,5645.899902,309068100
2007-01-02,5656.0,5671.100098,5621.399902,5626.799805,5626.799805,410263800
2007-01-03,5613.899902,5614.5,5563.899902,5563.899902,5563.899902,636790800
2007-01-04,5559.5,5587.799805,5543.700195,5549.799805,5549.799805,565676400
2007-01-07,5539.700195,5541.200195,5482.100098,5484.5,5484.5,643905000
2007-01-08,5498.399902,5565.0,5497.299805,5564.100098,5564.100098,888775900
2007-01-09,5558.600098,5558.600098,5502.100098,5502.100098,5502.100098,824819400
2007-01-10,5513.200195,5550.600098,5509.600098,5542.700195,5542.700195,738536200
2007-01-11,5554.700195,5611.899902,5554.700195,5611.899902,5611.899902,686902700
2007-01-14,5615.899902,5649.0,5610.600098,5649.0,5649.0,497797600
2007-01-15,5647.700195,5678.700195,5642.200195,5650.399902,5650.399902,699713300
2007-01-16,5643.399902,5648.100098,5624.399902,5626.100098,5626.100098,648283400
2007-01-17,5634.600098,5657.399902,5631.799805,5650.799805,5650.799805,724698300
2007-01-18,5648.5,5652.100098,5622.5,5652.100098,5652.100098,715673600
2007-01-21,5665.899902,5715.5,5665.899902,5704.0,5704.0,655001400
2007-01-22,5701.200195,5716.100098,5682.899902,5714.100098,5714.100098,587776800
2007-01-23,5727.700195,5755.899902,5724.799805,5749.100098,5749.100098,841223100
2007-01-24,5760.700195,5782.899902,5753.299805,5753.299805,5753.299805,915627200
2007-01-28,5760.700195,5782.899902,5737.799805,5744.0,5744.0,1604654100
2007-01-29,5741.200195,5792.399902,5740.799805,5791.5,5791.5,844200100
2007-01-30,5797.899902,5808.200195,5757.700195,5757.700195,5757.700195,834157300
2007-01-31,5765.700195,5799.100098,5765.700195,5796.799805,5796.799805,917977500
2007-02-01,5809.5,5821.299805,5800.0,5814.399902,5814.399902,772388700
2007-02-04,5811.0,5811.5,5786.5,5805.100098,5805.100098,720582200
2007-02-05,5811.600098,5849.299805,5811.600098,5848.5,5848.5,855555900
2007-02-06,5874.799805,5880.100098,5854.200195,5870.899902,5870.899902,917210300
2007-02-07,5873.399902,5880.5,5857.5,5872.899902,5872.899902,814795800
2007-02-08,5878.399902,5899.299805,5869.799805,5899.299805,5899.299805,788990500
2007-02-11,5894.600098,5905.299805,5878.200195,5895.0,5895.0,694584800
2007-02-12,5892.700195,5916.299805,5884.799805,5907.299805,5907.299805,693011800
2007-02-13,5916.899902,5948.399902,5916.899902,5937.700195,5937.700195,788575800
2007-02-14,5946.700195,5976.100098,5945.700195,5969.100098,5969.100098,870325700
2007-02-15,5969.600098,5970.600098,5923.0,5935.5,5935.5,772263800
2007-02-18,5938.600098,5981.799805,5933.299805,5969.299805,5969.299805,502583200
2007-02-19,5973.700195,5981.299805,5959.0,5969.399902,5969.399902,621376200
2007-02-20,5962.700195,5970.5,5932.299805,5933.299805,5933.299805,863900500
2007-02-21,5934.600098,5991.100098,5933.899902,5991.100098,5991.100098,1085331100
2007-02-22,5993.399902,6024.700195,5992.799805,6009.299805,6009.299805,1135229900
2007-02-25,6009.899902,6021.899902,5986.700195,6021.899902,6021.899902,873570700
2007-02-26,6021.600098,6021.600098,5977.600098,5977.600098,5977.600098,802591500
2007-02-27,5975.399902,5975.399902,5765.0,5816.5,5816.5,1125725000
2007-02-28,5823.899902,5844.899902,5787.600098,5798.299805,5798.299805,817642600
2007-03-01,5793.700195,5810.700195,5769.600098,5775.200195,5775.200195,765149800
2007-03-04,5761.899902,5761.899902,5642.399902,5642.399902,5642.399902,948001300
2007-03-05,5644.700195,5749.899902,5626.899902,5749.899902,5749.899902,873156200
2007-03-06,5755.700195,5808.5,5755.700195,5803.299805,5803.299805,793071200
2007-03-07,5798.399902,5803.899902,5757.200195,5799.600098,5799.600098,715411800
2007-03-08,5804.799805,5828.799805,5801.299805,5810.200195,5810.200195,758459200
2007-03-11,5808.899902,5868.100098,5801.899902,5868.100098,5868.100098,629601100
2007-03-12,5870.600098,5893.600098,5840.299805,5844.0,5844.0,806959600
2007-03-13,5818.299805,5818.299805,5727.299805,5727.299805,5727.299805,745510200
2007-03-14,5752.100098,5835.200195,5747.5,5831.799805,5831.799805,1086777000
2007-03-15,5831.799805,5853.5,5798.0,5817.799805,5817.799805,7846000
2007-03-18,5819.899902,5852.600098,5802.600098,5839.200195,5839.200195,539354300
2007-03-19,5850.0,5898.0,5850.0,5856.5,5856.5,624941800
2007-03-20,5862.200195,5886.700195,5844.5,5846.299805,5846.299805,707343300
